"Plot Title: Site 3"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 20468803, SEN S/N: 20462385)","Water Content, m³/m³ (LGR S/N: 20468803, SEN S/N: 20471697)"
1052,07/12/19 09:51:17 AM,60.561,0.1615
1053,07/12/19 10:51:17 AM,61.248,0.1596
1054,07/12/19 11:51:17 AM,62.490,0.1581
1055,07/12/19 12:51:17 PM,63.090,0.1558
1056,07/12/19 01:51:17 PM,64.418,0.1542
1057,07/12/19 02:51:17 PM,65.959,0.1532
1058,07/12/19 03:51:17 PM,66.344,0.1503
1059,07/12/19 04:51:17 PM,66.385,0.1495
1060,07/12/19 05:51:17 PM,66.472,0.1470
1061,07/12/19 06:51:17 PM,66.344,0.1455
1062,07/12/19 07:51:17 PM,66.173,0.1450
1063,07/12/19 08:51:17 PM,65.959,0.1446
1064,07/12/19 09:51:17 PM,65.658,0.1441
1065,07/12/19 10:51:17 PM,65.359,0.1430
1066,07/12/19 11:51:17 PM,65.017,0.1425
1067,07/13/19 12:51:17 AM,64.760,0.1416
1068,07/13/19 01:51:17 AM,64.589,0.1412
1069,07/13/19 02:51:17 AM,64.503,0.1412
1070,07/13/19 03:51:17 AM,64.375,0.1400
1071,07/13/19 04:51:17 AM,64.247,0.1396
1072,07/13/19 05:51:17 AM,64.117,0.1400
1073,07/13/19 06:51:17 AM,63.946,0.1391
1074,07/13/19 07:51:17 AM,63.819,0.1387
1075,07/13/19 08:51:17 AM,63.903,0.1382
1076,07/13/19 09:51:17 AM,64.332,0.1375
1077,07/13/19 10:51:17 AM,65.017,0.1370
1078,07/13/19 11:51:17 AM,66.043,0.1375
1079,07/13/19 12:51:17 PM,66.515,0.1366
1080,07/13/19 01:51:17 PM,67.500,0.1357
1081,07/13/19 02:51:17 PM,67.885,0.1347
1082,07/13/19 03:51:17 PM,67.842,0.1331
1083,07/13/19 04:51:17 PM,67.885,0.1317
1084,07/13/19 05:51:17 PM,67.928,0.1302
1085,07/13/19 06:51:17 PM,67.885,0.1281
1086,07/13/19 07:51:17 PM,67.757,0.1271
1087,07/13/19 08:51:17 PM,67.543,0.1261
1088,07/13/19 09:51:17 PM,67.158,0.1251
1089,07/13/19 10:51:17 PM,66.643,0.1251
1090,07/13/19 11:51:17 PM,66.214,0.1251
1091,07/14/19 12:51:17 AM,65.788,0.1246
1092,07/14/19 01:51:17 AM,65.273,0.1237
1093,07/14/19 02:51:17 AM,64.803,0.1237
1094,07/14/19 03:51:17 AM,64.161,0.1246
1095,07/14/19 04:51:17 AM,63.561,0.1246
1096,07/14/19 05:51:17 AM,63.005,0.1251
1097,07/14/19 06:51:17 AM,62.447,0.1261
1098,07/14/19 07:51:17 AM,62.019,0.1261
1099,07/14/19 08:51:17 AM,61.848,0.1261
1100,07/14/19 09:51:17 AM,62.105,0.1246
1101,07/14/19 10:51:17 AM,62.748,0.1224
1102,07/14/19 11:51:17 AM,63.903,0.1209
1103,07/14/19 12:51:17 PM,64.546,0.1184
1104,07/14/19 01:51:17 PM,65.788,0.1179
1105,07/14/19 02:51:17 PM,67.199,0.1179
1106,07/14/19 03:51:17 PM,67.543,0.1159
1107,07/14/19 04:51:17 PM,67.500,0.1143
1108,07/14/19 05:51:17 PM,67.543,0.1133
1109,07/14/19 06:51:17 PM,67.543,0.1112
1110,07/14/19 07:51:17 PM,67.372,0.1107
1111,07/14/19 08:51:17 PM,67.158,0.1101
1112,07/14/19 09:51:17 PM,66.729,0.1091
1113,07/14/19 10:51:17 PM,66.214,0.1085
1114,07/14/19 11:51:17 PM,65.745,0.1075
1115,07/15/19 12:51:17 AM,65.316,0.1069
1116,07/15/19 01:51:17 AM,64.888,0.1069
1117,07/15/19 02:51:17 AM,64.418,0.1064
1118,07/15/19 03:51:17 AM,64.033,0.1075
1119,07/15/19 04:51:17 AM,63.648,0.1069
1120,07/15/19 05:51:17 AM,63.347,0.1069
1121,07/15/19 06:51:17 AM,63.133,0.1069
1122,07/15/19 07:51:17 AM,63.005,0.1058
1123,07/15/19 08:51:17 AM,62.962,0.1053
1124,07/15/19 09:51:17 AM,63.048,0.1053
1125,07/15/19 10:51:17 AM,63.304,0.1042
1126,07/15/19 11:51:17 AM,63.903,0.1036
1127,07/15/19 12:51:17 PM,64.418,0.1036
1128,07/15/19 01:51:17 PM,65.102,0.1031
1129,07/15/19 02:51:17 PM,65.788,0.1031
1130,07/15/19 03:51:17 PM,66.600,0.1036
1131,07/15/19 04:51:17 PM,67.372,0.1036
1132,07/15/19 05:51:17 PM,68.099,0.1036
1133,07/15/19 06:51:17 PM,68.614,0.1031
1134,07/15/19 07:51:17 PM,68.657,0.1025
1135,07/15/19 08:51:17 PM,68.527,0.1014
1136,07/15/19 09:51:17 PM,68.356,0.1009
1137,07/15/19 10:51:17 PM,68.185,0.1009
1138,07/15/19 11:51:17 PM,68.013,0.1009
1139,07/16/19 12:51:17 AM,67.928,0.1009
1140,07/16/19 01:51:17 AM,67.885,0.1003
1141,07/16/19 02:51:17 AM,67.885,0.1003
1142,07/16/19 03:51:17 AM,67.842,0.0998
1143,07/16/19 04:51:17 AM,67.671,0.1003
1144,07/16/19 05:51:17 AM,67.543,0.0998
1145,07/16/19 06:51:17 AM,67.372,0.0986
1146,07/16/19 07:51:17 AM,67.285,0.0986
1147,07/16/19 08:51:17 AM,67.329,0.0975
1148,07/16/19 09:51:17 AM,67.500,0.0969
1149,07/16/19 10:51:17 AM,67.928,0.0963
1150,07/16/19 11:51:17 AM,68.698,0.0963
1151,07/16/19 12:51:17 PM,69.085,0.0961
1152,07/16/19 01:51:17 PM,69.985,0.0961
1153,07/16/19 02:51:17 PM,71.231,0.0961
1154,07/16/19 03:51:17 PM,71.748,0.0943
1155,07/16/19 04:51:17 PM,71.791,0.0926
1156,07/16/19 05:51:17 PM,71.834,0.0914
1157,07/16/19 06:51:17 PM,71.877,0.0902
1158,07/16/19 07:51:17 PM,71.704,0.0893
1159,07/16/19 08:51:17 PM,71.447,0.0893
1160,07/16/19 09:51:17 PM,71.017,0.0881
1161,07/16/19 10:51:17 PM,70.630,0.0875
1162,07/16/19 11:51:17 PM,70.201,0.0869
1163,07/17/19 12:51:17 AM,69.814,0.0863
1164,07/17/19 01:51:17 AM,69.471,0.0857
1165,07/17/19 02:51:17 AM,69.129,0.0844
1166,07/17/19 03:51:17 AM,68.871,0.0844
1167,07/17/19 04:51:17 AM,68.614,0.0844
1168,07/17/19 05:51:17 AM,68.400,0.0844
1169,07/17/19 06:51:17 AM,68.227,0.0835
1170,07/17/19 07:51:17 AM,68.099,0.0835
1171,07/17/19 08:51:17 AM,68.185,0.0835
1172,07/17/19 09:51:17 AM,68.443,0.0835
1173,07/17/19 10:51:17 AM,69.042,0.0829
1174,07/17/19 11:51:17 AM,69.814,0.0835
1175,07/17/19 12:51:17 PM,70.329,0.0841
1176,07/17/19 01:51:17 PM,71.190,0.0835
1177,07/17/19 02:51:17 PM,71.920,0.0835
1178,07/17/19 03:51:17 PM,72.221,0.0822
1179,07/17/19 04:51:17 PM,72.307,0.0810
1180,07/17/19 05:51:17 PM,72.307,0.0787
1181,07/17/19 06:51:17 PM,72.264,0.0781
1182,07/17/19 07:51:17 PM,71.964,0.0768
1183,07/17/19 08:51:17 PM,71.577,0.0762
1184,07/17/19 09:51:17 PM,71.146,0.0758
1185,07/17/19 10:51:17 PM,70.759,0.0752
1186,07/17/19 11:51:17 PM,70.416,0.0745
1187,07/18/19 12:51:17 AM,70.072,0.0738
1188,07/18/19 01:51:17 AM,69.814,0.0738
1189,07/18/19 02:51:17 AM,69.557,0.0732
1190,07/18/19 03:51:17 AM,69.213,0.0732
1191,07/18/19 04:51:17 AM,68.871,0.0725
1192,07/18/19 05:51:17 AM,68.614,0.0725
1193,07/18/19 06:51:17 AM,68.356,0.0722
1194,07/18/19 07:51:17 AM,68.227,0.0722
1195,07/18/19 08:51:17 AM,68.185,0.0715
1196,07/18/19 09:51:17 AM,68.270,0.0715
1197,07/18/19 10:51:17 AM,68.356,0.0715
1198,07/18/19 11:51:17 AM,68.614,0.0715
1199,07/18/19 12:51:17 PM,68.956,0.0715
1200,07/18/19 01:51:17 PM,69.386,0.0715
1201,07/18/19 02:51:17 PM,70.243,0.0725
1202,07/18/19 03:51:17 PM,70.630,0.0722
1203,07/18/19 04:51:17 PM,70.759,0.0715
1204,07/18/19 05:51:17 PM,70.974,0.0702
1205,07/18/19 06:51:17 PM,71.017,0.0702
1206,07/18/19 07:51:17 PM,70.930,0.0691
1207,07/18/19 08:51:17 PM,70.673,0.0691
1208,07/18/19 09:51:17 PM,70.459,0.0684
1209,07/18/19 10:51:17 PM,70.329,0.0678
1210,07/18/19 11:51:17 PM,70.201,0.0684
1211,07/19/19 12:51:17 AM,70.072,0.0684
1212,07/19/19 01:51:17 AM,69.985,0.0678
1213,07/19/19 02:51:17 AM,69.858,0.0678
1214,07/19/19 03:51:17 AM,69.728,0.0671
1215,07/19/19 04:51:17 AM,69.685,0.1357
1216,07/19/19 05:51:17 AM,69.771,0.1256
1217,07/19/19 06:51:17 AM,69.901,0.1246
1218,07/19/19 07:51:17 AM,70.072,0.1312
1219,07/19/19 08:51:17 AM,70.329,0.1321
1220,07/19/19 09:51:17 AM,70.630,0.1321
1221,07/19/19 10:51:17 AM,71.274,0.1312
1222,07/19/19 11:51:17 AM,72.136,0.1302
1223,07/19/19 12:51:17 PM,72.653,0.1285
1224,07/19/19 01:51:17 PM,73.429,0.1271
1225,07/19/19 02:51:17 PM,74.554,0.1251
1226,07/19/19 03:51:17 PM,75.160,0.1229
1227,07/19/19 04:51:17 PM,75.160,0.1204
1228,07/19/19 05:51:17 PM,75.160,0.1179
1229,07/19/19 06:51:17 PM,75.290,0.1164
1230,07/19/19 07:51:17 PM,75.160,0.1148
1231,07/19/19 08:51:17 PM,74.813,0.1138
1232,07/19/19 09:51:17 PM,74.381,0.1128
1233,07/19/19 10:51:17 PM,73.990,0.1122
1234,07/19/19 11:51:17 PM,73.688,0.1117
1235,07/20/19 12:51:17 AM,72.480,0.2914
1236,07/20/19 01:51:17 AM,71.661,0.2890
1237,07/20/19 02:51:17 AM,71.103,0.2844
1238,07/20/19 03:51:17 AM,70.803,0.2701
1239,07/20/19 04:51:17 AM,70.543,0.2639
1240,07/20/19 05:51:17 AM,70.329,0.2596
1241,07/20/19 06:51:17 AM,70.072,0.3019
1242,07/20/19 07:51:17 AM,70.029,0.2813
1243,07/20/19 08:51:17 AM,70.029,0.2694
1244,07/20/19 09:51:17 AM,69.985,0.2646
1245,07/20/19 10:51:17 AM,69.942,0.2701
1246,07/20/19 11:51:17 AM,70.416,0.3939
1247,07/20/19 12:51:17 PM,69.985,0.2887
1248,07/20/19 01:51:17 PM,69.300,0.3048
1249,07/20/19 02:51:17 PM,68.913,0.3019
1250,07/20/19 03:51:17 PM,68.913,0.2871
1251,07/20/19 04:51:17 PM,69.042,0.2813
1252,07/20/19 05:51:17 PM,69.256,0.2749
1253,07/20/19 06:51:17 PM,69.386,0.2712
1254,07/20/19 07:51:17 PM,69.514,0.2680
1255,07/20/19 08:51:17 PM,69.427,0.2657
1256,07/20/19 09:51:17 PM,69.300,0.2632
1257,07/20/19 10:51:17 PM,69.170,0.2618
1258,07/20/19 11:51:17 PM,68.999,0.2604
1259,07/21/19 12:51:17 AM,68.785,0.2592
1260,07/21/19 01:51:17 AM,68.571,0.2582
1261,07/21/19 02:51:17 AM,68.270,0.2575
1262,07/21/19 03:51:17 AM,68.013,0.2567
1263,07/21/19 04:51:17 AM,67.757,0.2560
1264,07/21/19 05:51:17 AM,67.500,0.2553
1265,07/21/19 06:51:17 AM,67.199,0.2546
1266,07/21/19 07:51:17 AM,66.985,0.2542
1267,07/21/19 08:51:17 AM,66.900,0.2534
1268,07/21/19 09:51:17 AM,67.242,0.2528
1269,07/21/19 10:51:17 AM,67.928,0.2520
1270,07/21/19 11:51:17 AM,68.956,0.2516
1271,07/21/19 12:51:17 PM,69.427,0.2509
1272,07/21/19 01:51:17 PM,69.901,0.2502
1273,07/21/19 02:51:17 PM,70.587,0.2498
1274,07/21/19 03:51:17 PM,70.846,0.2490
1275,07/21/19 04:51:17 PM,70.759,0.2479
1276,07/21/19 05:51:17 PM,70.716,0.2471
1277,07/21/19 06:51:17 PM,70.630,0.2464
1278,07/21/19 07:51:17 PM,70.372,0.2460
1279,07/21/19 08:51:17 PM,70.072,0.2456
1280,07/21/19 09:51:17 PM,69.685,0.2449
1281,07/21/19 10:51:17 PM,69.256,0.2449
1282,07/21/19 11:51:17 PM,68.785,0.2449
1283,07/22/19 12:51:17 AM,68.356,0.2449
1284,07/22/19 01:51:17 AM,67.971,0.2452
1285,07/22/19 02:51:17 AM,67.543,0.2452
1286,07/22/19 03:51:17 AM,67.158,0.2452
1287,07/22/19 04:51:17 AM,66.772,0.2452
1288,07/22/19 05:51:17 AM,66.385,0.2452
1289,07/22/19 06:51:17 AM,66.043,0.2452
1290,07/22/19 07:51:17 AM,65.788,0.2449
1291,07/22/19 08:51:17 AM,65.615,0.2445
1292,07/22/19 09:51:17 AM,65.615,0.2437
1293,07/22/19 10:51:17 AM,65.959,0.2434
1294,07/22/19 11:51:17 AM,66.772,0.2421
1295,07/22/19 12:51:17 PM,67.071,0.2418
1296,07/22/19 01:51:17 PM,67.372,0.2410
1297,07/22/19 02:51:17 PM,68.099,0.2406
1298,07/22/19 03:51:17 PM,68.270,0.2399
1299,07/22/19 04:51:17 PM,68.313,0.2390
1300,07/22/19 05:51:17 PM,68.227,0.2387
1301,07/22/19 06:51:17 PM,68.142,0.2379
1302,07/22/19 07:51:17 PM,67.885,0.2374
1303,07/22/19 08:51:17 PM,67.586,0.2374
1304,07/22/19 09:51:17 PM,67.114,0.2371
1305,07/22/19 10:51:17 PM,66.643,0.2371
1306,07/22/19 11:51:17 PM,66.214,0.2374
1307,07/23/19 12:51:17 AM,65.788,0.2374
1308,07/23/19 01:51:17 AM,65.273,0.2374
1309,07/23/19 02:51:17 AM,64.803,0.2374
1310,07/23/19 03:51:17 AM,64.288,0.2374
1311,07/23/19 04:51:17 AM,63.819,0.2379
1312,07/23/19 05:51:17 AM,63.304,0.2379
1313,07/23/19 06:51:17 AM,62.875,0.2374
1314,07/23/19 07:51:17 AM,62.620,0.2371
1315,07/23/19 08:51:17 AM,62.577,0.2363
1316,07/23/19 09:51:17 AM,62.748,0.2363
1317,07/23/19 10:51:17 AM,63.390,0.2351
1318,07/23/19 11:51:17 AM,64.247,0.2344
1319,07/23/19 12:51:17 PM,64.760,0.2339
1320,07/23/19 01:51:17 PM,65.316,0.2335
1321,07/23/19 02:51:17 PM,66.043,0.2335
1322,07/23/19 03:51:17 PM,66.258,0.2330
1323,07/23/19 04:51:17 PM,66.429,0.2327
1324,07/23/19 05:51:17 PM,66.515,0.2318
1325,07/23/19 06:51:17 PM,66.472,0.2315
1326,07/23/19 07:51:17 PM,66.301,0.2315
1327,07/23/19 08:51:17 PM,66.043,0.2306
1328,07/23/19 09:51:17 PM,65.615,0.2306
1329,07/23/19 10:51:17 PM,65.102,0.2311
1330,07/23/19 11:51:17 PM,64.589,0.2306
1331,07/24/19 12:51:17 AM,64.033,0.2311
1332,07/24/19 01:51:17 AM,63.518,0.2311
1333,07/24/19 02:51:17 AM,62.919,0.2315
1334,07/24/19 03:51:17 AM,62.362,0.2311
1335,07/24/19 04:51:17 AM,61.848,0.2311
1336,07/24/19 05:51:17 AM,61.376,0.2311
1337,07/24/19 06:51:17 AM,60.904,0.2311
1338,07/24/19 07:51:17 AM,60.517,0.2306
1339,07/24/19 08:51:17 AM,60.390,0.2306
1340,07/24/19 09:51:17 AM,60.690,0.2299
1341,07/24/19 10:51:17 AM,61.419,0.2282
1342,07/24/19 11:51:17 AM,62.620,0.2274
1343,07/24/19 12:51:17 PM,63.262,0.2266
1344,07/24/19 01:51:17 PM,63.903,0.2257
1345,07/24/19 02:51:17 PM,64.803,0.2257
1346,07/24/19 03:51:17 PM,65.359,0.2245
1347,07/24/19 04:51:17 PM,65.658,0.2237
1348,07/24/19 05:51:17 PM,65.872,0.2229
1349,07/24/19 06:51:17 PM,65.916,0.2224
1350,07/24/19 07:51:17 PM,65.788,0.2219
1351,07/24/19 08:51:17 PM,65.615,0.2216
1352,07/24/19 09:51:17 PM,65.273,0.2211
1353,07/24/19 10:51:17 PM,64.931,0.2208
1354,07/24/19 11:51:17 PM,64.546,0.2211
1355,07/25/19 12:51:17 AM,64.204,0.2211
1356,07/25/19 01:51:17 AM,63.903,0.2211
1357,07/25/19 02:51:17 AM,63.604,0.2211
1358,07/25/19 03:51:17 AM,63.262,0.2211
1359,07/25/19 04:51:17 AM,62.919,0.2216
1360,07/25/19 05:51:17 AM,62.577,0.2211
1361,07/25/19 06:51:17 AM,62.233,0.2211
1362,07/25/19 07:51:17 AM,61.977,0.2208
1363,07/25/19 08:51:17 AM,61.934,0.2208
1364,07/25/19 09:51:17 AM,62.233,0.2203
1365,07/25/19 10:51:17 AM,62.875,0.2195
1366,07/25/19 11:51:17 AM,64.033,0.2182
1367,07/25/19 12:51:17 PM,64.888,0.2169
1368,07/25/19 01:51:17 PM,65.788,0.2169
1369,07/25/19 02:51:17 PM,66.729,0.2153
1370,07/25/19 03:51:17 PM,67.372,0.2148
1371,07/25/19 04:51:17 PM,67.798,0.2139
1372,07/25/19 05:51:17 PM,68.099,0.2131
1373,07/25/19 06:51:17 PM,68.185,0.2131
1374,07/25/19 07:51:17 PM,68.142,0.2117
1375,07/25/19 08:51:17 PM,67.928,0.2109
1376,07/25/19 09:51:17 PM,67.627,0.2104
1377,07/25/19 10:51:17 PM,67.242,0.2104
1378,07/25/19 11:51:17 PM,66.900,0.2095
1379,07/26/19 12:51:17 AM,66.515,0.2092
1380,07/26/19 01:51:17 AM,66.130,0.2092
1381,07/26/19 02:51:17 AM,65.745,0.2092
1382,07/26/19 03:51:17 AM,65.359,0.2092
1383,07/26/19 04:51:17 AM,65.017,0.2100
1384,07/26/19 05:51:17 AM,64.717,0.2100
1385,07/26/19 06:51:17 AM,64.418,0.2100
1386,07/26/19 07:51:17 AM,64.332,0.2092
1387,07/26/19 08:51:17 AM,64.418,0.2087
1388,07/26/19 09:51:17 AM,64.803,0.2083
1389,07/26/19 10:51:17 AM,65.403,0.2073
1390,07/26/19 11:51:17 AM,66.043,0.2061
1391,07/26/19 12:51:17 PM,66.643,0.2052
1392,07/26/19 01:51:17 PM,67.028,0.2038
1393,07/26/19 02:51:17 PM,68.013,0.2035
1394,07/26/19 03:51:17 PM,68.356,0.2026
1395,07/26/19 04:51:17 PM,68.443,0.2012
1396,07/26/19 05:51:17 PM,68.614,0.2008
1397,07/26/19 06:51:17 PM,68.527,0.1999
1398,07/26/19 07:51:17 PM,68.400,0.1990
1399,07/26/19 08:51:17 PM,68.227,0.1981
1400,07/26/19 09:51:17 PM,68.013,0.1981
1401,07/26/19 10:51:17 PM,67.798,0.1972
1402,07/26/19 11:51:17 PM,67.627,0.1972
1403,07/27/19 12:51:17 AM,67.500,0.1972
1404,07/27/19 01:51:17 AM,67.329,0.1999
1405,07/27/19 02:51:17 AM,67.028,0.2650
1406,07/27/19 03:51:17 AM,66.857,0.2596
1407,07/27/19 04:51:17 AM,66.729,0.2749
1408,07/27/19 05:51:17 AM,66.686,0.2694
1409,07/27/19 06:51:17 AM,66.686,0.2660
1410,07/27/19 07:51:17 AM,66.686,0.2628
1411,07/27/19 08:51:17 AM,66.814,0.2604
1412,07/27/19 09:51:17 AM,67.028,0.2582
1413,07/27/19 10:51:17 AM,67.456,0.2564
1414,07/27/19 11:51:17 AM,67.885,0.2546
1415,07/27/19 12:51:17 PM,68.270,0.2528
1416,07/27/19 01:51:17 PM,68.742,0.2512
1417,07/27/19 02:51:17 PM,69.300,0.2498
1418,07/27/19 03:51:17 PM,69.685,0.2479
1419,07/27/19 04:51:17 PM,70.115,0.2464
1420,07/27/19 05:51:17 PM,70.502,0.2452
1421,07/27/19 06:51:17 PM,70.673,0.2434
1422,07/27/19 07:51:17 PM,70.630,0.2425
1423,07/27/19 08:51:17 PM,70.502,0.2414
1424,07/27/19 09:51:17 PM,70.243,0.2732
1425,07/27/19 10:51:17 PM,69.901,0.2698
1426,07/27/19 11:51:17 PM,69.600,0.2670
1427,07/28/19 12:51:17 AM,69.256,0.2650
1428,07/28/19 01:51:17 AM,68.913,0.2632
1429,07/28/19 02:51:17 AM,68.614,0.2618
1430,07/28/19 03:51:17 AM,68.270,0.2604
1431,07/28/19 04:51:17 AM,67.928,0.2592
1432,07/28/19 05:51:17 AM,67.586,0.2582
1433,07/28/19 06:51:17 AM,67.285,0.2575
1434,07/28/19 07:51:17 AM,67.028,0.2567
1435,07/28/19 08:51:17 AM,66.943,0.2557
1436,07/28/19 09:51:17 AM,67.199,0.2546
1437,07/28/19 10:51:17 AM,67.842,0.2534
1438,07/28/19 11:51:17 AM,68.828,0.2528
1439,07/28/19 12:51:17 PM,69.557,0.2516
1440,07/28/19 01:51:17 PM,70.286,0.2502
1441,07/28/19 02:51:17 PM,71.317,0.2490
1442,07/28/19 03:51:17 PM,71.834,0.2475
1443,07/28/19 04:51:17 PM,71.964,0.2460
1444,07/28/19 05:51:17 PM,72.178,0.2452
1445,07/28/19 06:51:17 PM,72.136,0.2441
1446,07/28/19 07:51:17 PM,72.050,0.2430
1447,07/28/19 08:51:17 PM,71.877,0.2421
1448,07/28/19 09:51:17 PM,71.661,0.2414
1449,07/28/19 10:51:17 PM,71.447,0.2410
1450,07/28/19 11:51:17 PM,71.146,0.2403
1451,07/29/19 12:51:17 AM,70.846,0.2403
1452,07/29/19 01:51:17 AM,70.587,0.2394
1453,07/29/19 02:51:17 AM,70.372,0.2390
1454,07/29/19 03:51:17 AM,70.158,0.2387
1455,07/29/19 04:51:17 AM,69.985,0.2383
1456,07/29/19 05:51:17 AM,69.901,0.2374
1457,07/29/19 06:51:17 AM,69.901,0.2374
1458,07/29/19 07:51:17 AM,69.901,0.2371
1459,07/29/19 08:51:17 AM,69.901,0.2367
1460,07/29/19 09:51:17 AM,69.901,0.2363
1461,07/29/19 10:51:17 AM,69.901,0.2358
1462,07/29/19 11:51:17 AM,70.029,0.2355
1463,07/29/19 12:51:17 PM,70.286,0.2347
1464,07/29/19 01:51:17 PM,70.416,0.2347
1465,07/29/19 02:51:17 PM,70.416,0.2339
1466,07/29/19 03:51:17 PM,70.759,0.2335
1467,07/29/19 04:51:17 PM,70.930,0.2327
1468,07/29/19 05:51:17 PM,71.060,0.2323
1469,07/29/19 06:51:17 PM,71.017,0.2315
1470,07/29/19 07:51:17 PM,70.887,0.2311
1471,07/29/19 08:51:17 PM,70.630,0.2303
1472,07/29/19 09:51:17 PM,70.243,0.2299
1473,07/29/19 10:51:17 PM,69.858,0.2294
1474,07/29/19 11:51:17 PM,69.427,0.2294
1475,07/30/19 12:51:17 AM,69.042,0.2299
1476,07/30/19 01:51:17 AM,68.698,0.2294
1477,07/30/19 02:51:17 AM,68.400,0.2294
1478,07/30/19 03:51:17 AM,68.142,0.2291
1479,07/30/19 04:51:17 AM,67.928,0.2294
1480,07/30/19 05:51:17 AM,67.757,0.2291
1481,07/30/19 06:51:17 AM,67.500,0.2286
1482,07/30/19 07:51:17 AM,67.285,0.2286
1483,07/30/19 08:51:17 AM,67.242,0.2282
1484,07/30/19 09:51:17 AM,67.285,0.2274
1485,07/30/19 10:51:17 AM,67.372,0.2269
1486,07/30/19 11:51:17 AM,67.586,0.2262
1487,07/30/19 12:51:17 PM,67.798,0.2254
1488,07/30/19 01:51:17 PM,67.928,0.2241
1489,07/30/19 02:51:17 PM,68.527,0.2229
1490,07/30/19 03:51:17 PM,68.785,0.2219
1491,07/30/19 04:51:17 PM,68.614,0.2208
1492,07/30/19 05:51:17 PM,68.443,0.2198
1493,07/30/19 06:51:17 PM,68.185,0.2195
1494,07/30/19 07:51:17 PM,67.798,0.2185
1495,07/30/19 08:51:17 PM,67.329,0.2190
1496,07/30/19 09:51:17 PM,66.772,0.2185
1497,07/30/19 10:51:17 PM,66.173,0.2190
1498,07/30/19 11:51:17 PM,65.530,0.2190
1499,07/31/19 12:51:17 AM,64.931,0.2198
1500,07/31/19 01:51:17 AM,64.375,0.2195
1501,07/31/19 02:51:17 AM,63.862,0.2198
1502,07/31/19 03:51:17 AM,63.304,0.2198
1503,07/31/19 04:51:17 AM,62.704,0.2195
1504,07/31/19 05:51:17 AM,62.191,0.2190
1505,07/31/19 06:51:17 AM,61.677,0.2190
1506,07/31/19 07:51:17 AM,61.248,0.2182
1507,07/31/19 08:51:17 AM,61.032,0.2174
1508,07/31/19 09:51:17 AM,61.205,0.2169
1509,07/31/19 10:51:17 AM,61.761,0.2153
1510,07/31/19 11:51:17 AM,62.362,0.2139
1511,07/31/19 12:51:17 PM,63.005,0.2126
1512,07/31/19 01:51:17 PM,63.648,0.2109
1513,07/31/19 02:51:17 PM,64.760,0.2095
1514,07/31/19 03:51:17 PM,65.444,0.2083
1515,07/31/19 04:51:17 PM,65.615,0.2073
1516,07/31/19 05:51:17 PM,65.701,0.2061
1517,07/31/19 06:51:17 PM,65.701,0.2056
1518,07/31/19 07:51:17 PM,65.615,0.2043
1519,07/31/19 08:51:17 PM,65.359,0.2035
1520,07/31/19 09:51:17 PM,65.017,0.2029
1521,07/31/19 10:51:17 PM,64.503,0.2029
1522,07/31/19 11:51:17 PM,64.033,0.2035
1523,08/01/19 12:51:17 AM,63.475,0.2035
1524,08/01/19 01:51:17 AM,62.919,0.2043
1525,08/01/19 02:51:17 AM,62.447,0.2047
1526,08/01/19 03:51:17 AM,61.977,0.2047
1527,08/01/19 04:51:17 AM,61.506,0.2047
1528,08/01/19 05:51:17 AM,61.075,0.2047
1529,08/01/19 06:51:17 AM,60.647,0.2043
1530,08/01/19 07:51:17 AM,60.303,0.2043
1531,08/01/19 08:51:17 AM,60.174,0.2035
1532,08/01/19 09:51:17 AM,60.474,0.2026
1533,08/01/19 10:51:17 AM,61.162,0.2012
1534,08/01/19 11:51:17 AM,62.105,0.1990
1535,08/01/19 12:51:17 PM,62.962,0.1981
1536,08/01/19 01:51:17 PM,63.732,0.1963
1537,08/01/19 02:51:17 PM,64.845,0.1954
1538,08/01/19 03:51:17 PM,65.701,0.1939
1539,08/01/19 04:51:17 PM,65.959,0.1926
1540,08/01/19 05:51:17 PM,65.959,0.1913
1541,08/01/19 06:51:17 PM,65.959,0.1908
1542,08/01/19 07:51:17 PM,65.829,0.1895
1543,08/01/19 08:51:17 PM,65.574,0.1881
1544,08/01/19 09:51:17 PM,65.145,0.1872
1545,08/01/19 10:51:17 PM,64.674,0.1872
1546,08/01/19 11:51:17 PM,64.161,0.1885
1547,08/02/19 12:51:17 AM,63.648,0.1881
1548,08/02/19 01:51:17 AM,63.133,0.1891
1549,08/02/19 02:51:17 AM,62.661,0.1891
1550,08/02/19 03:51:17 AM,62.191,0.1895
1551,08/02/19 04:51:17 AM,61.761,0.1898
1552,08/02/19 05:51:17 AM,61.333,0.1898
1553,08/02/19 06:51:17 AM,60.991,0.1898
1554,08/02/19 07:51:17 AM,60.733,0.1891
1555,08/02/19 08:51:17 AM,60.647,0.1881
1556,08/02/19 09:51:17 AM,60.904,0.1872
1557,08/02/19 10:51:17 AM,61.547,0.1849
1558,08/02/19 11:51:17 AM,62.620,0.1830
1559,08/02/19 12:51:17 PM,63.433,0.1813
1560,08/02/19 01:51:17 PM,64.117,0.1793
1561,08/02/19 02:51:17 PM,65.145,0.1775
1562,08/02/19 03:51:17 PM,65.959,0.1756
1563,08/02/19 04:51:17 PM,66.087,0.1738
1564,08/02/19 05:51:17 PM,66.173,0.1728
1565,08/02/19 06:51:17 PM,66.214,0.1709
